REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/02/13 19:10:00,8422,109.04,TRADE
NSW1,2023/02/13 19:15:00,8402.37,109.04,TRADE
NSW1,2023/02/13 19:20:00,8473.74,109.04,TRADE
NSW1,2023/02/13 19:25:00,8384.08,100,TRADE
NSW1,2023/02/13 19:30:00,8392.57,109.04,TRADE
NSW1,2023/02/13 19:35:00,8355.07,104.04,TRADE
NSW1,2023/02/13 19:40:00,8355.38,97.85,TRADE
NSW1,2023/02/13 19:45:00,8270.01,90.19,TRADE
NSW1,2023/02/13 19:50:00,8248,90.20,TRADE
NSW1,2023/02/13 19:55:00,8223.81,90.20,TRADE
NSW1,2023/02/13 20:00:00,8219.05,90.20,TRADE
NSW1,2023/02/13 20:05:00,8163.83,118.01,TRADE
NSW1,2023/02/13 20:10:00,8115.03,113.35,TRADE
NSW1,2023/02/13 20:15:00,8075.23,113.31,TRADE
NSW1,2023/02/13 20:20:00,8039.46,101.85,TRADE
NSW1,2023/02/13 20:25:00,7993.41,101.93,TRADE
NSW1,2023/02/13 20:30:00,7958.78,102.75,TRADE
NSW1,2023/02/13 20:35:00,7956.76,116.75,TRADE
NSW1,2023/02/13 20:40:00,7873.75,118.56,TRADE
NSW1,2023/02/13 20:45:00,7906.47,104.49,TRADE
NSW1,2023/02/13 20:50:00,7829.21,109,TRADE
NSW1,2023/02/13 20:55:00,7808.93,106.21,TRADE
NSW1,2023/02/13 21:00:00,7758.28,91.30,TRADE
NSW1,2023/02/13 21:05:00,7778.05,102.05,TRADE
NSW1,2023/02/13 21:10:00,7829.27,109.04,TRADE
NSW1,2023/02/13 21:15:00,7841.17,109.04,TRADE
NSW1,2023/02/13 21:20:00,7837.87,109.04,TRADE
NSW1,2023/02/13 21:25:00,7803.85,106.10,TRADE
NSW1,2023/02/13 21:30:00,7768.94,106.18,TRADE
NSW1,2023/02/13 21:35:00,7747.92,104.79,TRADE
NSW1,2023/02/13 21:40:00,7696.16,90.20,TRADE
NSW1,2023/02/13 21:45:00,7709.87,100,TRADE
NSW1,2023/02/13 21:50:00,7671.53,100,TRADE
NSW1,2023/02/13 21:55:00,7589.74,90.19,TRADE
NSW1,2023/02/13 22:00:00,7616.78,96.86,TRADE
NSW1,2023/02/13 22:05:00,7621.25,96.96,TRADE
NSW1,2023/02/13 22:10:00,7659.29,108.26,TRADE
NSW1,2023/02/13 22:15:00,7652.61,100.57,TRADE
NSW1,2023/02/13 22:20:00,7617.12,90.20,TRADE
NSW1,2023/02/13 22:25:00,7606.73,90.19,TRADE
NSW1,2023/02/13 22:30:00,7577.74,90.20,TRADE
NSW1,2023/02/13 22:35:00,7584.24,90.20,TRADE
NSW1,2023/02/13 22:40:00,7513.2,90.20,TRADE
NSW1,2023/02/13 22:45:00,7417.79,88.88,TRADE
NSW1,2023/02/13 22:50:00,7410.35,90.19,TRADE
NSW1,2023/02/13 22:55:00,7451.29,90.19,TRADE
NSW1,2023/02/13 23:00:00,7345.66,86.40,TRADE
NSW1,2023/02/13 23:05:00,7388.8,90.19,TRADE
NSW1,2023/02/13 23:10:00,7406.55,90.20,TRADE
NSW1,2023/02/13 23:15:00,7333.68,90.19,TRADE
NSW1,2023/02/13 23:20:00,7318.02,90.19,TRADE
NSW1,2023/02/13 23:25:00,7317.05,90.19,TRADE
NSW1,2023/02/13 23:30:00,7283.04,90.19,TRADE
NSW1,2023/02/13 23:35:00,7352.13,90.20,TRADE
NSW1,2023/02/13 23:40:00,7202.44,90.19,TRADE
NSW1,2023/02/13 23:45:00,7260.68,90.13,TRADE
NSW1,2023/02/13 23:50:00,7131.11,90.19,TRADE
NSW1,2023/02/13 23:55:00,7112.61,88.88,TRADE
NSW1,2023/02/14 00:00:00,7066.28,88.88,TRADE
NSW1,2023/02/14 00:05:00,7132.84,90.86,TRADE
NSW1,2023/02/14 00:10:00,7091.56,90.20,TRADE
NSW1,2023/02/14 00:15:00,7010.66,90.19,TRADE
NSW1,2023/02/14 00:20:00,7024.76,90.19,TRADE
NSW1,2023/02/14 00:25:00,7024.36,89.88,TRADE
NSW1,2023/02/14 00:30:00,6965.98,90.19,TRADE
NSW1,2023/02/14 00:35:00,6945.15,90.19,TRADE
NSW1,2023/02/14 00:40:00,6880.07,88.88,TRADE
NSW1,2023/02/14 00:45:00,6838.64,88.88,TRADE
NSW1,2023/02/14 00:50:00,6770.42,88.35,TRADE
NSW1,2023/02/14 00:55:00,6764.05,88.26,TRADE
NSW1,2023/02/14 01:00:00,6603.15,87,TRADE
NSW1,2023/02/14 01:05:00,6692.73,87,TRADE
NSW1,2023/02/14 01:10:00,6553.93,84.04,TRADE
NSW1,2023/02/14 01:15:00,6473.51,83.29,TRADE
NSW1,2023/02/14 01:20:00,6433.59,83.31,TRADE
NSW1,2023/02/14 01:25:00,6409.97,83.38,TRADE
NSW1,2023/02/14 01:30:00,6367.98,64.63,TRADE
NSW1,2023/02/14 01:35:00,6372.17,64.18,TRADE
NSW1,2023/02/14 01:40:00,6364.43,85.09,TRADE
NSW1,2023/02/14 01:45:00,6366.15,84.82,TRADE
NSW1,2023/02/14 01:50:00,6287.12,83.98,TRADE
NSW1,2023/02/14 01:55:00,6228.71,68.84,TRADE
NSW1,2023/02/14 02:00:00,6256.16,66.84,TRADE
NSW1,2023/02/14 02:05:00,6210.53,84.94,TRADE
NSW1,2023/02/14 02:10:00,6244.68,76.80,TRADE
NSW1,2023/02/14 02:15:00,6188.83,62.34,TRADE
NSW1,2023/02/14 02:20:00,6215.36,64.11,TRADE
NSW1,2023/02/14 02:25:00,6216.42,77.60,TRADE
NSW1,2023/02/14 02:30:00,6175.72,59.41,TRADE
NSW1,2023/02/14 02:35:00,6136.61,58.09,TRADE
NSW1,2023/02/14 02:40:00,6214.73,58.89,TRADE
NSW1,2023/02/14 02:45:00,6156.03,59.36,TRADE
NSW1,2023/02/14 02:50:00,6136.06,62.93,TRADE
NSW1,2023/02/14 02:55:00,6211.96,54.47,TRADE
NSW1,2023/02/14 03:00:00,6149.41,59.31,TRADE
NSW1,2023/02/14 03:05:00,6167.48,61.53,TRADE
NSW1,2023/02/14 03:10:00,6209.45,62.45,TRADE
NSW1,2023/02/14 03:15:00,6210.98,62.11,TRADE
NSW1,2023/02/14 03:20:00,6238.11,83.61,TRADE
NSW1,2023/02/14 03:25:00,6225.16,68,TRADE
NSW1,2023/02/14 03:30:00,6229.45,86.44,TRADE
NSW1,2023/02/14 03:35:00,6190.66,56.58,TRADE
NSW1,2023/02/14 03:40:00,6218.13,54.10,TRADE
NSW1,2023/02/14 03:45:00,6237.96,60.19,TRADE
NSW1,2023/02/14 03:50:00,6324.21,75.08,TRADE
NSW1,2023/02/14 03:55:00,6349.18,84.04,TRADE
NSW1,2023/02/14 04:00:00,6323.44,83.31,TRADE
NSW1,2023/02/14 04:05:00,6438.97,71.21,TRADE
NSW1,2023/02/14 04:10:00,6478.22,82.56,TRADE
NSW1,2023/02/14 04:15:00,6456.68,81.74,TRADE
NSW1,2023/02/14 04:20:00,6578.54,81.06,TRADE
NSW1,2023/02/14 04:25:00,6469.87,68.84,TRADE
NSW1,2023/02/14 04:30:00,6527.7,80.26,TRADE
NSW1,2023/02/14 04:35:00,6560.05,80.93,TRADE
NSW1,2023/02/14 04:40:00,6575.68,75.69,TRADE
NSW1,2023/02/14 04:45:00,6652.87,80.93,TRADE
NSW1,2023/02/14 04:50:00,6719.97,80.91,TRADE
NSW1,2023/02/14 04:55:00,6702.98,68.84,TRADE
NSW1,2023/02/14 05:00:00,6810.48,89,TRADE
NSW1,2023/02/14 05:05:00,6918.06,104.18,TRADE
NSW1,2023/02/14 05:10:00,7073.16,118.99,TRADE
NSW1,2023/02/14 05:15:00,7160.63,118.99,TRADE
NSW1,2023/02/14 05:20:00,7191.12,100.81,TRADE
NSW1,2023/02/14 05:25:00,7274.13,114.94,TRADE
NSW1,2023/02/14 05:30:00,7394.14,116.03,TRADE
NSW1,2023/02/14 05:35:00,7429.25,104.26,TRADE
NSW1,2023/02/14 05:40:00,7439.19,109,TRADE
NSW1,2023/02/14 05:45:00,7566.29,109.04,TRADE
NSW1,2023/02/14 05:50:00,7603.19,102.86,TRADE
NSW1,2023/02/14 05:55:00,7582.33,109,TRADE
NSW1,2023/02/14 06:00:00,7654.32,109,TRADE
NSW1,2023/02/14 06:05:00,7564.8,109,TRADE
NSW1,2023/02/14 06:10:00,7725.95,111.70,TRADE
NSW1,2023/02/14 06:15:00,7802.79,114.07,TRADE
NSW1,2023/02/14 06:20:00,7781.4,107.04,TRADE
NSW1,2023/02/14 06:25:00,7897.35,109.04,TRADE
NSW1,2023/02/14 06:30:00,7819.48,99.78,TRADE
NSW1,2023/02/14 06:35:00,7944.14,91.04,TRADE
NSW1,2023/02/14 06:40:00,7982.11,90.20,TRADE
NSW1,2023/02/14 06:45:00,7984.69,88.88,TRADE
NSW1,2023/02/14 06:50:00,8001.93,88.88,TRADE
NSW1,2023/02/14 06:55:00,7920.04,63.97,TRADE
NSW1,2023/02/14 07:00:00,7874.39,72.16,TRADE
NSW1,2023/02/14 07:05:00,7963.17,75.52,TRADE
NSW1,2023/02/14 07:10:00,7974.59,88.88,TRADE
NSW1,2023/02/14 07:15:00,7959.3,70.15,TRADE
NSW1,2023/02/14 07:20:00,8042.49,87.12,TRADE
NSW1,2023/02/14 07:25:00,8052.39,70.83,TRADE
NSW1,2023/02/14 07:30:00,7960.69,63.80,TRADE
NSW1,2023/02/14 07:35:00,7952.01,68.84,TRADE
NSW1,2023/02/14 07:40:00,7976.57,68.84,TRADE
NSW1,2023/02/14 07:45:00,7842.96,54.35,TRADE
NSW1,2023/02/14 07:50:00,7911.09,64.33,TRADE
NSW1,2023/02/14 07:55:00,7948.81,62.50,TRADE
NSW1,2023/02/14 08:00:00,7898.22,55.90,TRADE
NSW1,2023/02/14 08:05:00,7967.24,62.46,TRADE
NSW1,2023/02/14 08:10:00,8063.35,73.87,TRADE
NSW1,2023/02/14 08:15:00,7941.73,68.84,TRADE
NSW1,2023/02/14 08:20:00,7875.49,72.84,TRADE
NSW1,2023/02/14 08:25:00,7908.8,68.84,TRADE
NSW1,2023/02/14 08:30:00,7847.52,63.46,TRADE
